╧ ВЕЙС;дЮРЮ ОПНДЮФС;пЁЙ;лЁЯЪЖЭ;дЕМЭ;рНБЮП ID;рНБЮП  ID МНБХИ;йЁКЭЙЁЯРЭ;жЁМЮ НДХМХЖЁ;бХПСВЙЮ, ЦПМ;оНЙСОЕЖЭ;яНАЁБЮПРЁЯРЭ, ЦПМ;дЮРЮ БЁДБЮМРЮФЕММЪ
100005588;25.12.2017;2017;12;25;ую-3277;10170;2;787.968;1575.936;;857.28;25.12.2017
100005602;07.02.2016;2016;2;7;ую-3118;10011;2;5582.6620416;11165.3240832;;6490.26;07.02.2016
100005602;07.02.2016;2016;2;7;ую-3395;10288;1;426.173;426.173;;318;07.02.2016
100005605;15.04.2018;2018;4;15;ую-3389;10282;2;862.302;1724.604;;963.7;18.04.2018
100005671;03.11.2016;2016;11;3;ую-3291;10184;1;2023.54672;2023.54672;;1157.4;03.11.2016
100005678;08.09.2018;2018;9;8;ую-3435;10328;1;624.243;624.243;;244.02;08.09.2018
100005678;08.09.2018;2018;9;8;ую-3441;10334;2;580.668;1161.336;;686.4;08.09.2018
100005678;08.09.2018;2018;9;8;ую-3168;10061;1;921.75904;921.75904;;461.38;08.09.2018
100005678;08.09.2018;2018;9;8;ую-3141;10034;1;568.30592;568.30592;;257.04;08.09.2018
100005678;08.09.2018;2018;9;8;ую-3352;10245;1;810.9504;810.9504;;464.36;08.09.2018
100005690;26.08.2016;2016;8;26;ую-3143;10036;1;613.82904;613.82904;;270.6;29.08.2016
100005690;26.08.2016;2016;8;26;ую-3225;10118;2;204.8319;409.6638;;265.68;29.08.2016
100005696;04.12.2016;2016;12;4;ую-3389;10282;1;558.4432;558.4432;;385.48;04.12.2016
100005723;05.02.2018;2018;2;5;ую-3248;10141;2;480.1896;960.3792;;464.4;05.02.2018
100005733;15.05.2018;2018;5;15;ую-3378;10271;1;5140.0608;5140.0608;;3590.3;16.05.2018
100005744;24.01.2016;2016;1;24;ую-3278;10171;1;3151.54752;3151.54752;о╡а 1209;1546.6;25.01.2016
100005744;24.01.2016;2016;1;24;ую-3396;10289;1;351.912;351.912;о╡а 1209;211.2;25.01.2016
100005753;23.01.2017;2017;1;23;ую-3145;10038;2;510.024;1020.048;;459.78;26.01.2017
100005774;29.04.2016;2016;4;29;ую-3409;10302;1;797.8293;797.8293;;393;29.04.2016
100005774;29.04.2016;2016;4;29;ую-3331;10224;1;197.19168;197.19168;;131;29.04.2016
100005777;16.03.2018;2018;3;16;ую-3402;10295;1;405.5436;405.5436;о╡а 465;225.72;17.03.2018
100005780;18.01.2016;2016;1;18;ую-3426;10319;1;1480.776;1480.776;;860.31;18.01.2016
100005780;18.01.2016;2016;1;18;ую-3248;10141;1;423.9972;423.9972;;301.86;18.01.2016
100005780;18.01.2016;2016;1;18;ую-3414;10307;2;386.417174;772.834348;;568.1;18.01.2016
100005780;18.01.2016;2016;1;18;ую-3385;10278;1;466.76198;466.76198;;250.16;18.01.2016
100005785;17.08.2017;2017;8;17;ую-3397;10290;1;531.6036;531.6036;;235.29;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3398;10291;1;263.81;263.81;;141.36;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3323;10216;2;545.8176;1091.6352;;824.32;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3337;10230;1;174.0288;174.0288;;103.4;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3313;10206;2;453.34616;906.69232;;592.36;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3380;10273;1;2218.67748;2218.67748;;1652.91;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3189;10082;1;1546.1264;1546.1264;;814;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3212;10105;1;605.4255;605.4255;;320.1;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3139;10032;1;79.439;79.439;;41.07;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3118;10011;1;5933.952;5933.952;;2781.54;19.08.2017
100005785;17.08.2017;2017;8;17;ую-3114;10007;1;412.5648;412.5648;;167.44;19.08.2017
100005801;13.05.2018;2018;5;13;ую-3339;10232;1;687.8500992;687.8500992;;480.7;17.05.2018
100005818;04.07.2016;2016;7;4;ую-3227;10120;2;170.7552;341.5104;о╡а 1034;224.4;06.07.2016
100005818;04.07.2016;2016;7;4;ую-3157;10050;1;331.98256;331.98256;о╡а 1034;154.02;06.07.2016
100005818;04.07.2016;2016;7;4;ую-3243;10136;1;653.6712;653.6712;о╡а 1034;382.2;06.07.2016
100005818;04.07.2016;2016;7;4;ую-3293;10186;2;2891.814288;5783.628576;о╡а 1034;4620.6;06.07.2016
100005820;11.02.2018;2018;2;11;ую-3223;10116;2;53.8005;107.601;о╡а 317;63.24;16.02.2018
100005831;17.08.2017;2017;8;17;ую-3364;10257;1;1192.1728;1192.1728;;833.04;20.08.2017
100005831;17.08.2017;2017;8;17;ую-3356;10249;1;463.4784;463.4784;;392.7;20.08.2017
100005831;17.08.2017;2017;8;17;ую-3222;10115;1;244.596352;244.596352;;185.84;20.08.2017
100005839;13.02.2017;2017;2;13;ую-3244;10137;2;254.856;509.712;;332.64;15.02.2017
100005841;16.09.2018;2018;9;16;ую-3345;10238;1;535.27752;535.27752;о╡а 138;322.62;20.09.2018
100005841;16.09.2018;2018;9;16;ую-3389;10282;1;755.5408;755.5408;о╡а 138;431.57;20.09.2018
100005848;28.12.2016;2016;12;28;ую-3227;10120;1;265.65;265.65;;128.7;28.12.2016
100005848;28.12.2016;2016;12;28;ую-3134;10027;2;335.9244;671.8488;;362.48;28.12.2016
100005848;28.12.2016;2016;12;28;ую-3375;10268;1;6516.601;6516.601;;3769;28.12.2016
100005852;25.09.2017;2017;9;25;ую-3255;10148;2;2143.5948;4287.1896;;2435.4;25.09.2017
100005852;25.09.2017;2017;9;25;ую-3434;10327;1;1944.0188;1944.0188;;916.99;25.09.2017
100005852;25.09.2017;2017;9;25;ую-3230;10123;1;555.864;555.864;;315.35;25.09.2017
100005852;25.09.2017;2017;9;25;ую-3196;10089;1;1652.6257;1652.6257;;716.83;25.09.2017
100005852;25.09.2017;2017;9;25;ую-3281;10174;1;1263.15648;1263.15648;;1057.92;25.09.2017
100005855;08.02.2016;2016;2;8;ую-3341;10234;1;445.824;445.824;;245.1;08.02.2016
100005861;15.07.2016;2016;7;15;ую-3247;10140;1;328.3686;328.3686;;232.14;18.07.2016
100005861;15.07.2016;2016;7;15;ую-3309;10202;1;72.36;72.36;;51.75;18.07.2016
100005874;05.12.2016;2016;12;5;ую-3134;10027;1;355.2304;355.2304;;185.18;08.12.2016
100005887;12.04.2016;2016;4;12;ую-3407;10300;1;386.694;386.694;;249.9;12.04.2016
100005887;12.04.2016;2016;4;12;ую-3339;10232;1;642.85056;642.85056;;480.7;12.04.2016
100005887;12.04.2016;2016;4;12;ую-3313;10206;1;338.9504;338.9504;;301.2;12.04.2016
100005887;12.04.2016;2016;4;12;ую-3321;10214;1;217.65096;217.65096;;134.07;12.04.2016
100005887;12.04.2016;2016;4;12;ую-3419;10312;1;412.0545;412.0545;;257.64;12.04.2016
100005892;20.02.2017;2017;2;20;ую-3264;10157;1;1425.7152;1425.7152;;830.96;20.02.2017
100005898;23.01.2018;2018;1;23;ую-3362;10255;1;493.5744;493.5744;;318.16;23.01.2018
100005908;03.01.2016;2016;1;3;ую-3369;10262;1;525.50784;525.50784;о╡а 991;374.4;03.01.2016
100005908;03.01.2016;2016;1;3;ую-3245;10138;1;147.26745;147.26745;о╡а 991;70.5;03.01.2016
100005909;17.09.2016;2016;9;17;ую-3124;10017;1;3261.58096;3261.58096;;1515.14;17.09.2016
100005910;26.07.2017;2017;7;26;ую-3231;10124;1;291.747456;291.747456;;200.64;29.07.2017
100005910;26.07.2017;2017;7;26;ую-3181;10074;1;1550.4346944;1550.4346944;;870.48;29.07.2017
100005910;26.07.2017;2017;7;26;ую-3359;10252;1;549.236;549.236;;416.5;29.07.2017
100005912;17.04.2016;2016;4;17;ую-3121;10014;1;5893.28448;5893.28448;;4145.31;17.04.2016
100005919;28.03.2016;2016;3;28;ую-3197;10090;1;1815.3072;1815.3072;;931.77;31.03.2016
100005919;28.03.2016;2016;3;28;ую-3308;10201;1;56.689996;56.689996;;42.14;31.03.2016
100005920;02.11.2017;2017;11;2;ую-3211;10104;1;3439.4688;3439.4688;о╡а 223;1833.84;04.11.2017
100005921;29.11.2016;2016;11;29;ую-3218;10111;1;408.3332;408.3332;;209.44;03.12.2016
100005921;29.11.2016;2016;11;29;ую-3162;10055;1;361.76;361.76;;209;03.12.2016
100005922;21.01.2016;2016;1;21;ую-3284;10177;1;321.3756;321.3756;;190.89;21.01.2016
100005922;21.01.2016;2016;1;21;ую-3277;10170;1;710.15616;710.15616;;487.92;21.01.2016
100005922;21.01.2016;2016;1;21;ую-3257;10150;1;1037.3088;1037.3088;;740.25;21.01.2016
100005942;26.11.2017;2017;11;26;ую-3442;10335;2;1235.57518;2471.15036;;1358.28;27.11.2017
100005942;26.11.2017;2017;11;26;ую-3197;10090;1;1312.8561;1312.8561;;822.15;27.11.2017
100005942;26.11.2017;2017;11;26;ую-3402;10295;1;450.604;450.604;;206.91;27.11.2017
100005942;26.11.2017;2017;11;26;ую-3374;10267;2;6285.0092;12570.0184;;8009.84;27.11.2017
100005958;05.09.2018;2018;9;5;ую-3205;10098;1;5902.80372;5902.80372;;3342.78;05.09.2018
100005958;05.09.2018;2018;9;5;ую-3390;10283;1;241.2504;241.2504;;159.14;05.09.2018
100005958;05.09.2018;2018;9;5;ую-3429;10322;2;1112.1264;2224.2528;;1544.62;05.09.2018
100005958;05.09.2018;2018;9;5;ую-3244;10137;2;354.312;708.624;;386.4;05.09.2018
100005961;17.06.2017;2017;6;17;ую-3302;10195;2;392.73696;785.47392;;602.14;17.06.2017
100005963;26.03.2017;2017;3;26;ую-3136;10029;2;541.24224;1082.48448;;552.72;26.03.2017
100005972;29.09.2018;2018;9;29;ую-3156;10049;1;456.042;456.042;;298.35;04.10.2018
100005997;20.07.2016;2016;7;20;ую-3423;10316;1;524.13504;524.13504;;323.18;25.07.2016
100006010;05.07.2018;2018;7;5;ую-3251;10144;1;646.0263;646.0263;;309.06;05.07.2018
100006013;24.08.2016;2016;8;24;ую-3386;10279;1;791.0091;791.0091;о╡а 545;389.55;26.08.2016
100006019;18.12.2017;2017;12;18;ую-3281;10174;1;1669.6896;1669.6896;;1039.68;18.12.2017
100006019;18.12.2017;2017;12;18;ую-3253;10146;1;313.0916;313.0916;;175.35;18.12.2017
100006025;14.01.2016;2016;1;14;ую-3287;10180;1;5937.80704;5937.80704;о╡а 770;4533.6;14.01.2016
100006056;20.02.2016;2016;2;20;ую-3326;10219;1;420.140448;420.140448;;331.89;20.02.2016
100006056;20.02.2016;2016;2;20;ую-3209;10102;1;3584.156256;3584.156256;;2025.15;20.02.2016
100006056;20.02.2016;2016;2;20;ую-3425;10318;1;322.0704;322.0704;;178.08;20.02.2016
100006061;15.11.2017;2017;11;15;ую-3178;10071;1;1007.99592;1007.99592;;565.46;16.11.2017
100006073;17.12.2017;2017;12;17;ую-3435;10328;1;472.2534;472.2534;о╡а 964;288.84;17.12.2017
100006073;17.12.2017;2017;12;17;ую-3110;10003;1;2863.27008;2863.27008;о╡а 964;1525.58;17.12.2017
100006074;11.02.2018;2018;2;11;ую-3187;10080;2;1844.1472;3688.2944;;1853.2;11.02.2018
100006074;11.02.2018;2018;2;11;ую-3133;10026;2;618.6453;1237.2906;;700;11.02.2018
100006092;12.11.2017;2017;11;12;ую-3364;10257;1;1108.720704;1108.720704;;761.84;12.11.2017
100006112;29.08.2017;2017;8;29;ую-3194;10087;1;2054.0817;2054.0817;о╡а 1273;1115.07;03.09.2017
100006112;29.08.2017;2017;8;29;ую-3317;10210;1;545.664;545.664;о╡а 1273;327.7;03.09.2017
100006112;29.08.2017;2017;8;29;ую-3178;10071;1;1181.78832;1181.78832;о╡а 1273;675.09;03.09.2017
100006120;25.09.2018;2018;9;25;ую-3197;10090;1;1511.243244;1511.243244;;822.15;29.09.2018
100006120;25.09.2018;2018;9;25;ую-3432;10325;1;547.344;547.344;;349.44;29.09.2018
100006120;25.09.2018;2018;9;25;ую-3363;10256;1;1969.11;1969.11;;1253.07;29.09.2018
100006120;25.09.2018;2018;9;25;ую-3285;10178;2;340.8592;681.7184;;427.16;29.09.2018
100006120;25.09.2018;2018;9;25;ую-3206;10099;1;2927.506815;2927.506815;;1844.34;29.09.2018
100006122;02.05.2018;2018;5;2;ую-3357;10250;1;918.0523968;918.0523968;о╡а 208;766.36;02.05.2018
100006131;26.02.2016;2016;2;26;ую-3398;10291;1;243.164;243.164;;112.84;01.03.2016
100006147;22.09.2018;2018;9;22;ую-3318;10211;1;237.984;237.984;;131.32;22.09.2018
100006147;22.09.2018;2018;9;22;ую-3191;10084;1;1320.990542;1320.990542;;771.03;22.09.2018
100006147;22.09.2018;2018;9;22;ую-3161;10054;1;446.5308;446.5308;;194.02;22.09.2018
100006147;22.09.2018;2018;9;22;ую-3194;10087;1;2244.6666;2244.6666;;1166.22;22.09.2018
100006147;22.09.2018;2018;9;22;ую-3136;10029;1;528.94128;528.94128;;317.52;22.09.2018
100006147;22.09.2018;2018;9;22;ую-3356;10249;1;431.47632;431.47632;;343.2;22.09.2018
100006153;12.09.2018;2018;9;12;ую-3389;10282;1;747.3284;747.3284;о╡а 615;439.95;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3270;10163;1;1033.309224;1033.309224;о╡а 615;934.8;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3128;10021;1;611.952;611.952;о╡а 615;209;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3441;10334;1;797.544;797.544;о╡а 615;313.5;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3440;10333;1;1088.5056;1088.5056;о╡а 615;630.12;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3430;10323;1;1461.681;1461.681;о╡а 615;765.7;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3215;10108;1;437.58198;437.58198;о╡а 615;186.43;12.09.2018
100006153;12.09.2018;2018;9;12;ую-3321;10214;1;198.25632;198.25632;о╡а 615;147.6;12.09.2018
100006171;30.09.2017;2017;9;30;ую-3216;10109;1;437.0946;437.0946;;288.2;30.09.2017
100006174;14.05.2016;2016;5;14;ую-3428;10321;1;2180.514;2180.514;;1291.2;16.05.2016
100006206;24.11.2016;2016;11;24;ую-3300;10193;1;314.158176;314.158176;;316.24;27.11.2016
100006206;24.11.2016;2016;11;24;ую-3260;10153;1;2202.5952;2202.5952;;1049.4;27.11.2016
100006208;30.12.2017;2017;12;30;ую-3382;10275;1;609.951168;609.951168;;283.1;30.12.2017
100006217;13.10.2016;2016;10;13;ую-3160;10053;2;583.15;1166.3;о╡а 467;555;18.10.2016
100006217;13.10.2016;2016;10;13;ую-3281;10174;2;1669.6896;3339.3792;о╡а 467;1714.56;18.10.2016
100006217;13.10.2016;2016;10;13;ую-3127;10020;1;232.575552;232.575552;о╡а 467;137.94;18.10.2016
100006217;13.10.2016;2016;10;13;ую-3260;10153;1;1666.8288;1666.8288;о╡а 467;973.08;18.10.2016
100006227;20.06.2016;2016;6;20;ую-3197;10090;1;1244.78208;1244.78208;;720.36;20.06.2016
100006238;14.12.2017;2017;12;14;ую-3364;10257;2;1451.3408;2902.6816;;1509.44;17.12.2017
100006253;07.01.2018;2018;1;7;ую-3140;10033;1;478.03536;478.03536;;184.14;07.01.2018
100006253;07.01.2018;2018;1;7;ую-3213;10106;1;264.0195;264.0195;;154.23;07.01.2018
100006253;07.01.2018;2018;1;7;ую-3398;10291;1;263.81;263.81;;117.8;07.01.2018
100006266;30.06.2016;2016;6;30;ую-3434;10327;1;1653.3244;1653.3244;о╡а 849;942.7;04.07.2016
100006266;30.06.2016;2016;6;30;ую-3391;10284;1;304.16672;304.16672;о╡а 849;232.05;04.07.2016
100006278;15.08.2016;2016;8;15;ую-3151;10044;2;571.74768;1143.49536;о╡а 990;509.04;15.08.2016
100006280;09.02.2016;2016;2;9;ую-3380;10273;1;2300.184;2300.184;;1611.24;11.02.2016
100006280;09.02.2016;2016;2;9;ую-3166;10059;1;562.716;562.716;;222.95;11.02.2016
100006280;09.02.2016;2016;2;9;ую-3306;10199;1;315.726076;315.726076;;186.55;11.02.2016
100006282;30.06.2017;2017;6;30;ую-3407;10300;1;357.588;357.588;о╡а 13;224.7;30.06.2017
100006282;30.06.2017;2017;6;30;ую-3178;10071;1;1204.96064;1204.96064;о╡а 13;525.07;30.06.2017
100006282;30.06.2017;2017;6;30;ую-3338;10231;1;171.3192;171.3192;о╡а 13;126.54;30.06.2017
100006282;30.06.2017;2017;6;30;ую-3377;10270;1;6913.60404;6913.60404;о╡а 13;3348.66;30.06.2017
100006282;30.06.2017;2017;6;30;ую-3149;10042;2;612.0758;1224.1516;о╡а 13;487.6;30.06.2017
100006292;22.08.2018;2018;8;22;ую-3206;10099;1;2917.4958;2917.4958;;1500.48;25.08.2018
100006292;22.08.2018;2018;8;22;ую-3413;10306;1;157.036;157.036;;81.84;25.08.2018
100006295;05.07.2018;2018;7;5;ую-3375;10268;2;7378.79744;14757.59488;;8442.56;05.07.2018
100006299;16.08.2018;2018;8;16;ую-3245;10138;1;115.6491;115.6491;;84;16.08.2018
100006300;06.12.2017;2017;12;6;ую-3134;10027;1;393.533504;393.533504;о╡а 1013;189.12;11.12.2017
100006302;26.07.2016;2016;7;26;ую-3300;10193;1;357.68352;357.68352;о╡а 1036;276.04;26.07.2016
100006302;26.07.2016;2016;7;26;ую-3347;10240;1;738.1208;738.1208;о╡а 1036;528.94;26.07.2016
100006302;26.07.2016;2016;7;26;ую-3262;10155;1;419.881;419.881;о╡а 1036;190.65;26.07.2016
100006302;26.07.2016;2016;7;26;ую-3228;10121;1;585.312;585.312;о╡а 1036;302.4;26.07.2016
100006302;26.07.2016;2016;7;26;ую-3308;10201;1;70.45808;70.45808;о╡а 1036;39.56;26.07.2016
100006302;26.07.2016;2016;7;26;ую-3202;10095;1;8387.8585;8387.8585;о╡а 1036;3628.93;26.07.2016
100006303;15.08.2017;2017;8;15;ую-3225;10118;1;180.072;180.072;;123;15.08.2017
100006303;15.08.2017;2017;8;15;ую-3427;10320;1;2387.7504;2387.7504;;1305.36;15.08.2017
100006303;15.08.2017;2017;8;15;ую-3240;10133;2;802.5888;1605.1776;;807.12;15.08.2017
100006303;15.08.2017;2017;8;15;ую-3132;10025;1;204.4996608;204.4996608;;120.51;15.08.2017
100006336;20.06.2016;2016;6;20;ую-3128;10021;1;467.016;467.016;о╡а 378;226.6;25.06.2016
100006344;07.06.2017;2017;6;7;ую-3256;10149;1;1691.16226;1691.16226;;1135.06;07.06.2017
100006354;16.09.2016;2016;9;16;ую-3291;10184;1;1776.1738176;1776.1738176;о╡а 1235;1260.28;16.09.2016
100006357;26.07.2017;2017;7;26;ую-3200;10093;2;594.082;1188.164;;802.72;29.07.2017
100006363;28.01.2016;2016;1;28;ую-3388;10281;1;633.1072;633.1072;;351.9;01.02.2016
100006363;28.01.2016;2016;1;28;ую-3303;10196;1;691.531776;691.531776;;460.2;01.02.2016
100006365;02.03.2016;2016;3;2;ую-3435;10328;2;537.3918;1074.7836;;512.94;02.03.2016
100006370;13.10.2016;2016;10;13;ую-3299;10192;1;682.7688;682.7688;;342;17.10.2016
100006370;13.10.2016;2016;10;13;ую-3345;10238;2;487.05432;974.10864;;560.34;17.10.2016
100006370;13.10.2016;2016;10;13;ую-3136;10029;2;676.5528;1353.1056;;658.56;17.10.2016
100006372;18.08.2016;2016;8;18;ую-3120;10013;1;4656.347136;4656.347136;о╡а 1075;3126.12;23.08.2016
100006372;18.08.2016;2016;8;18;ую-3158;10051;1;325.5936;325.5936;о╡а 1075;157.07;23.08.2016
100006383;14.09.2016;2016;9;14;ую-3302;10195;1;382.9408;382.9408;;268.18;14.09.2016
100006399;24.01.2018;2018;1;24;ую-3323;10216;1;458.0622592;458.0622592;;404.8;24.01.2018
100006449;15.10.2017;2017;10;15;ую-3249;10142;2;542.2536;1084.5072;;718.68;15.10.2017
100006449;15.10.2017;2017;10;15;ую-3218;10111;2;376.618;753.236;;355.3;15.10.2017
100006450;25.10.2017;2017;10;25;ую-3166;10059;1;551.348;551.348;о╡а 889;247.45;30.10.2017
100006451;01.10.2017;2017;10;1;ую-3356;10249;1;529.6896;529.6896;;343.2;02.10.2017
100006451;01.10.2017;2017;10;1;ую-3348;10241;1;2057.22;2057.22;;1059.78;02.10.2017
100006451;01.10.2017;2017;10;1;ую-3294;10187;1;3429.04064;3429.04064;;1991.36;02.10.2017
100006457;11.09.2017;2017;9;11;ую-3384;10277;1;750.141;750.141;о╡а 307;359.1;11.09.2017
100006457;11.09.2017;2017;9;11;ую-3445;10338;1;1001.8908;1001.8908;о╡а 307;546.93;11.09.2017
100006458;28.02.2016;2016;2;28;ую-3216;10109;1;484.859034;484.859034;;267.24;04.03.2016
100006459;20.08.2017;2017;8;20;ую-3124;10017;1;4092.5255976;4092.5255976;;1421.42;20.08.2017
100006477;14.04.2017;2017;4;14;ую-3428;10321;1;2222.0476;2222.0476;о╡а 1147;1108.28;17.04.2017
100006477;14.04.2017;2017;4;14;ую-3374;10267;1;5616.3912;5616.3912;о╡а 1147;3631.58;17.04.2017
100006491;24.04.2017;2017;4;24;ую-3237;10130;1;102.144;102.144;;63.84;28.04.2017
100006494;29.01.2018;2018;1;29;ую-3356;10249;1;488.638656;488.638656;;376.2;30.01.2018
100006494;29.01.2018;2018;1;29;ую-3365;10258;1;1598.38928;1598.38928;;1046.96;30.01.2018
100006494;29.01.2018;2018;1;29;ую-3234;10127;1;687.4848;687.4848;;335.8;30.01.2018
100006494;29.01.2018;2018;1;29;ую-3355;10248;1;903.785904;903.785904;;690.42;30.01.2018
100006494;29.01.2018;2018;1;29;ую-3175;10068;1;2136.0610512;2136.0610512;;1415.91;30.01.2018
100006501;11.06.2018;2018;6;11;ую-3218;10111;1;263.23616;263.23616;;215.05;16.06.2018
100006501;11.06.2018;2018;6;11;ую-3317;10210;1;436.5312;436.5312;;269.7;16.06.2018
100006505;25.08.2017;2017;8;25;ую-3151;10044;1;410.4221184;410.4221184;;282.24;25.08.2017
100006513;13.09.2016;2016;9;13;ую-3182;10075;2;1892.69504;3785.39008;о╡а 281;1845.76;13.09.2016
100006516;17.01.2018;2018;1;17;ую-3115;10008;1;724.0256;724.0256;;385.12;17.01.2018
100006518;14.06.2017;2017;6;14;ую-3180;10073;1;1869.95568;1869.95568;;841.38;17.06.2017
100006523;22.04.2017;2017;4;22;ую-3165;10058;1;523.01568;523.01568;о╡а 1007;250.92;23.04.2017
100006552;23.05.2017;2017;5;23;ую-3280;10173;1;2880.400752;2880.400752;;2200.8;27.05.2017
100006552;23.05.2017;2017;5;23;ую-3309;10202;1;81.0432;81.0432;;42.75;27.05.2017
100006552;23.05.2017;2017;5;23;ую-3324;10217;1;285.2618496;285.2618496;;181.44;27.05.2017
100006552;23.05.2017;2017;5;23;ую-3111;10004;1;2049.7922;2049.7922;;982.3;27.05.2017
100006562;29.08.2016;2016;8;29;ую-3442;10335;1;1104.287128;1104.287128;;823.2;03.09.2016
100006562;29.08.2016;2016;8;29;ую-3314;10207;1;193.46712;193.46712;;151.2;03.09.2016
100006562;29.08.2016;2016;8;29;ую-3289;10182;2;5663.0784;11326.1568;;5166.24;03.09.2016
100006563;20.06.2018;2018;6;20;ую-3396;10289;1;349.6416;349.6416;;176;20.06.2018
100006565;25.07.2016;2016;7;25;ую-3167;10060;1;654.632;654.632;;404.82;25.07.2016
100006565;25.07.2016;2016;7;25;ую-3268;10161;1;796.770432;796.770432;;390.6;25.07.2016
100006568;04.11.2017;2017;11;4;ую-3109;10002;1;3061.95456;3061.95456;;2238.96;09.11.2017
100006568;04.11.2017;2017;11;4;ую-3294;10187;1;3461.39008;3461.39008;;2113.28;09.11.2017
100006568;04.11.2017;2017;11;4;ую-3286;10179;1;334.88;334.88;;243.8;09.11.2017
100006572;18.03.2018;2018;3;18;ую-3242;10135;1;792.576576;792.576576;о╡а 38;431.73;18.03.2018
100006575;19.06.2016;2016;6;19;ую-3371;10264;1;519.6312;519.6312;;233.28;20.06.2016
100006575;19.06.2016;2016;6;19;ую-3163;10056;1;370.77696;370.77696;;257.04;20.06.2016
100006575;19.06.2016;2016;6;19;ую-3352;10245;1;853.632;853.632;;548.34;20.06.2016
100006578;09.05.2017;2017;5;9;ую-3308;10201;1;76.92872;76.92872;;43;09.05.2017
100006579;04.06.2016;2016;6;4;ую-3326;10219;1;497.72736;497.72736;;301.99;04.06.2016
100006579;04.06.2016;2016;6;4;ую-3345;10238;1;515.98824;515.98824;;297.15;04.06.2016
100006584;01.07.2018;2018;7;1;ую-3353;10246;1;243.504;243.504;;179.36;01.07.2018
100006647;03.11.2017;2017;11;3;ую-3309;10202;1;74.400552;74.400552;;45.9;08.11.2017
100006647;03.11.2017;2017;11;3;ую-3255;10148;1;1741.93092;1741.93092;;1007.37;08.11.2017
100006647;03.11.2017;2017;11;3;ую-3428;10321;1;2284.348;2284.348;;968.4;08.11.2017
100006647;03.11.2017;2017;11;3;ую-3237;10130;1;93.5424;93.5424;;63.28;08.11.2017
100006653;29.10.2016;2016;10;29;ую-3311;10204;1;383.9616;383.9616;о╡а 21;211.2;29.10.2016
100006653;29.10.2016;2016;10;29;ую-3185;10078;1;1002.9184;1002.9184;о╡а 21;410.62;29.10.2016
100006675;18.08.2017;2017;8;18;ую-3145;10038;1;442.190808;442.190808;;225.15;22.08.2017
100006687;02.08.2017;2017;8;2;ую-3161;10054;2;345.9608;691.9216;;359.56;02.08.2017
100006697;01.07.2017;2017;7;1;ую-3389;10282;1;722.6912;722.6912;;473.47;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3441;10334;1;580.668;580.668;;326.7;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3368;10261;1;2025.9688;2025.9688;;983.48;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3367;10260;1;2070.2208;2070.2208;;1289.2;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3403;10296;2;592.704;1185.408;;519.4;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3152;10045;1;223.27;223.27;;135;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3442;10335;1;1113.721;1113.721;;747.74;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3116;10009;1;294.2221824;294.2221824;;129.72;01.07.2017
100006697;01.07.2017;2017;7;1;ую-3219;10112;2;854.77819;1709.55638;;1045.16;01.07.2017
100006710;02.10.2017;2017;10;2;ую-3389;10282;1;689.8416;689.8416;;393.86;06.10.2017
100006710;02.10.2017;2017;10;2;ую-3280;10173;1;2780.5536;2780.5536;;2043.6;06.10.2017
100006710;02.10.2017;2017;10;2;ую-3428;10321;1;1765.178;1765.178;;1054.48;06.10.2017
100006710;02.10.2017;2017;10;2;ую-3398;10291;2;261.516;523.032;;225.68;06.10.2017
100006719;22.03.2016;2016;3;22;ую-3440;10333;1;992.483856;992.483856;о╡а 885;587.4;25.03.2016
100006730;08.01.2018;2018;1;8;ую-3301;10194;2;232.4376;464.8752;;307.8;12.01.2018
100006743;18.02.2017;2017;2;18;ую-3219;10112;1;1123.3005;1123.3005;;542.3;19.02.2017
100006743;18.02.2017;2017;2;18;ую-3275;10168;1;375.396;375.396;;190.65;19.02.2017
100006743;18.02.2017;2017;2;18;ую-3416;10309;1;282.464;282.464;;162.4;19.02.2017
100006743;18.02.2017;2017;2;18;ую-3266;10159;1;901.646592;901.646592;;469.26;19.02.2017
100006744;04.01.2016;2016;1;4;ую-3233;10126;1;325.92;325.92;;199.5;06.01.2016
